id,name,region,jumps,pod_kills,ship_kills,npc_kills,station
30001967,X47L-Q,Pure Blind,33,0,0,0,F
30001968,D7T-C0,Pure Blind,61,0,0,0,F
30001969,KI-TL0,Pure Blind,4,0,0,0,F
30001970,EL8-4Q,Pure Blind,2,0,0,0,T
30001971,JC-YX8,Pure Blind,0,0,0,0,T
30001972,5-9WNU,Pure Blind,2,0,0,0,F
30001973,XI-VUF,Pure Blind,1,0,0,0,F
30001974,N-H32Y,Pure Blind,0,0,0,0,F
30001975,12YA-2,Pure Blind,2,0,0,0,T
30001976,BDV3-T,Pure Blind,4,0,0,12,T
30001977,J-CIJV,Pure Blind,81,3,2,72,T
30001978,X-7OMU,Pure Blind,186,1,1,87,T
30001979,CXN1-Z,Pure Blind,18,0,0,166,F
30001980,KLY-C0,Pure Blind,161,0,0,141,F
30001981,CL6-ZG,Pure Blind,13,0,0,45,F
30001982,G95-VZ,Pure Blind,105,0,0,0,F
30001983,ROIR-Y,Pure Blind,94,0,0,5,T
30001984,EC-P8R,Pure Blind,46,2,3,0,T
30001985,EWOK-K,Pure Blind,33,0,0,28,F
30001986,O-N8XZ,Pure Blind,36,0,0,0,F
30001987,G-M4I8,Pure Blind,13,0,0,0,F
30001988,MI6O-6,Pure Blind,1,0,0,0,F
30001989,L-TS8S,Pure Blind,42,0,0,9,F
30001990,93PI-4,Pure Blind,13,0,0,0,F
30001991,ION-FG,Pure Blind,4,0,0,0,F
30001992,C-H9X7,Pure Blind,5,0,0,0,F
30001993,A8I-C5,Pure Blind,5,0,0,0,F
30001994,DK-FXK,Pure Blind,3,0,0,8,F
30001995,M-76XI,Pure Blind,0,0,0,0,F
30001996,ZJET-E,Pure Blind,0,0,0,0,F
30001997,U-INPD,Pure Blind,10,0,0,0,T
30001998,WW-KGD,Pure Blind,4,0,0,0,F
30001999,XQ-PXU,Pure Blind,4,0,0,0,F
30002000,M-YCD4,Pure Blind,1,0,0,0,F
30002001,Q-5211,Pure Blind,1,0,0,0,T
30002002,R-2R0G,Pure Blind,3,0,0,0,F
30002003,CR-AQH,Pure Blind,3,0,0,0,T
30002004,8S-0E1,Pure Blind,64,0,0,24,F
30002005,5ZXX-K,Pure Blind,130,1,2,44,T
30002006,JE-D5U,Pure Blind,106,0,0,95,F
30002007,2-6TGQ,Pure Blind,58,0,0,59,F
30002008,OE-9UF,Pure Blind,5,0,0,0,F
30002009,PFU-LH,Pure Blind,4,0,0,62,F
30002010,R6XN-9,Pure Blind,96,0,0,8,F
30002011,3V8-LJ,Pure Blind,10,0,0,0,T
30002012,B8EN-S,Pure Blind,1,0,0,0,F
30002013,R-LW2I,Pure Blind,21,1,3,0,F
30002014,DP-1YE,Pure Blind,52,0,0,0,F
30002015,4-ABS8,Pure Blind,62,0,0,121,F
30002016,7RM-N0,Pure Blind,66,0,0,0,T
30002017,S-MDYI,Pure Blind,5,0,0,0,F
30002018,ZKYV-W,Pure Blind,15,0,0,0,F
30002019,F-NMX6,Pure Blind,68,0,0,7,T
30002020,GA-P6C,Pure Blind,2,0,0,0,F
30002021,FWA-4V,Pure Blind,16,0,0,46,F
30002022,RZC-16,Pure Blind,17,0,0,0,F
30002023,RD-G2R,Pure Blind,4,0,0,0,F
30002024,UC3H-Y,Pure Blind,8,0,0,49,T
30002025,6GWE-A,Pure Blind,20,0,0,0,T
30002026,J-OK0C,Pure Blind,14,0,0,0,F
30002027,KDV-DE,Pure Blind,3,0,0,0,T
30002028,MT9Q-S,Pure Blind,3,0,0,53,F
30002029,B-9C24,Pure Blind,57,0,0,74,F
30002030,P-2TTL,Pure Blind,50,0,0,0,T
30002031,7X-VKB,Pure Blind,2,0,0,0,F
30002032,E-Z2ZX,Pure Blind,48,0,0,0,F
30002033,RORZ-H,Pure Blind,3,0,0,0,F
30002034,O-A6YN,Pure Blind,1,0,0,0,F
30002035,MQ-NPY,Pure Blind,19,0,0,0,T
30002036,D2-HOS,Pure Blind,5,0,0,0,T
30002037,Y2-6EA,Pure Blind,5,0,0,0,F
30002038,TFA0-U,Pure Blind,3,0,0,0,F
30002039,RQH-MY,Pure Blind,18,0,0,0,T
30002040,HPS5-C,Pure Blind,3,0,0,0,T
30002041,DT-TCD,Pure Blind,2,0,0,0,F
30002042,KU5R-W,Pure Blind,2,0,0,0,T
30002043,H1-J33,Pure Blind,2,0,0,0,F
30002044,Y-C3EQ,Pure Blind,3,0,0,0,F
30002045,OGV-AS,Pure Blind,2,0,0,0,T
30002046,7D-0SQ,Pure Blind,2,0,0,0,F
30002047,UI-8ZE,Pure Blind,0,0,0,0,T
30002048,Bei,Metropolis,923,1,0,109,T
30002049,Uttindar,Metropolis,866,2,2,453,T
30002050,Hagilur,Metropolis,144,1,5,7,T
30002051,Anher,Metropolis,61,0,0,81,T
30002052,Ragnarg,Metropolis,12,0,0,0,T
30002053,Hek,Metropolis,1285,2,9,556,T
30002054,Hror,Metropolis,162,0,0,170,F
30002055,Amo,Metropolis,66,0,1,72,T
30002056,Resbroko,Metropolis,183,0,2,10,T
30002057,Hadozeko,Metropolis,227,0,6,7,T
30002058,Ardar,Metropolis,251,0,2,1,T
30002059,Auner,Metropolis,53,0,0,30,T
30002060,Evati,Metropolis,139,0,3,13,T
30002061,Ofstold,Metropolis,13,0,0,102,T
30002062,Todifrauan,Metropolis,108,0,1,32,T
30002063,Helgatild,Metropolis,11,0,0,0,T
30002064,Arnstur,Metropolis,39,0,0,21,F
30002065,Lasleinur,Metropolis,17,0,0,1,T
30002066,Arnher,Metropolis,110,0,0,1,F
30002067,Brin,Metropolis,7,0,0,13,T
30002068,Nakugard,Metropolis,449,0,0,990,T
30002069,Traun,Metropolis,50,0,1,151,T
30002070,Uriok,Metropolis,65,0,1,608,F
30002071,Barkrik,Metropolis,162,0,1,1639,T
30002072,Inder,Metropolis,40,0,2,155,T
30002073,Tvink,Metropolis,82,0,0,1660,F
30002074,Lanngisi,Metropolis,302,0,0,1219,T
30002075,Hjoramold,Metropolis,35,0,0,268,T
30002076,Dudreda,Metropolis,36,0,1,33,T
30002077,Hakisalki,Metropolis,15,0,2,57,T
30002078,Arwa,Metropolis,18,0,0,0,T
30002079,Krirald,Metropolis,28,0,5,4,T
30002080,Arifsdald,Metropolis,23,0,0,66,T
30002081,Ansen,Metropolis,11,0,0,19,T
30002082,Floseswin,Metropolis,152,0,3,37,T
30002083,Uisper,Metropolis,27,0,0,5,T
30002084,Aset,Metropolis,182,0,10,22,T
30002085,Eytjangard,Metropolis,34,0,0,28,F
30002086,Turnur,Metropolis,17,1,0,2,T
30002087,Isbrabata,Metropolis,99,2,5,4,T
30002088,Vimeini,Metropolis,28,0,3,4,T
30002089,Avenod,Metropolis,83,0,0,16,T
30002090,Frerstorn,Metropolis,155,0,1,4,T
30002091,Ontorn,Metropolis,15,1,0,26,T
30002092,Sirekur,Metropolis,11,0,0,24,T
30002093,Gebuladi,Metropolis,18,0,0,0,T
30002094,Ebolfer,Metropolis,30,0,1,0,T
30002095,Eszur,Metropolis,199,0,7,17,T
30002096,Hofjaldgund,Metropolis,26,0,0,3,F
30002097,Klogori,Metropolis,77,1,4,5,T
30002098,Orfrold,Metropolis,78,0,0,4,T
30002099,Egmar,Metropolis,205,0,1,36,T
30002100,Taff,Metropolis,51,0,0,0,T
30002101,Ualkin,Metropolis,7,0,0,0,T
30002102,Gukarla,Metropolis,24,0,0,0,T
30002103,NS2L-4,Immensea,67,0,0,0,F
30002104,QI-S9W,Immensea,57,0,0,0,F
30002105,B-S347,Immensea,89,0,0,7,F
30002106,PPFB-U,Immensea,2,0,0,0,F
30002107,AF0-V5,Immensea,43,3,4,72,T
30002108,B-A587,Immensea,4,0,0,0,F
30002109,Y19P-1,Immensea,3,0,0,0,F
30002110,B9E-H6,Immensea,4,0,0,0,T
30002111,SPBS-6,Immensea,1,0,0,0,F
30002112,JDAS-0,Immensea,2,0,0,0,F
30002113,A4B-V5,Immensea,1,0,0,0,F
30002114,LN-56V,Immensea,274,0,0,0,F
30002115,Y2-QUV,Immensea,2,0,0,0,F
30002116,O7-7UX,Immensea,1,0,0,0,F
30002117,Z8-81T,Immensea,77,0,0,0,F
30002118,XD-JW7,Immensea,349,1,1,0,F
30002119,DY-P7Q,Immensea,81,0,0,0,F
30002120,H-RXNZ,Immensea,404,0,0,0,F
30002121,ZBP-TP,Immensea,0,0,0,0,F
30002122,XVV-21,Immensea,89,0,0,0,F
30002123,GXK-7F,Immensea,18,1,0,0,T
30002124,EA-HSA,Immensea,20,0,0,0,F
30002125,78TS-Q,Immensea,0,0,0,0,F
30002126,WYF8-8,Immensea,34,0,0,55,F
30002127,CJNF-J,Immensea,9,0,0,0,F
30002128,FYI-49,Immensea,31,0,0,1078,T
30002129,RF6T-8,Immensea,211,1,0,0,F
30002130,ZJA-6U,Immensea,222,1,2,2,T
30002131,94FR-S,Immensea,179,0,0,0,F
30002132,Q-HJ97,Immensea,0,0,0,0,F
30002133,GM-0K7,Immensea,378,4,4,3,F
30002134,I-NGI8,Immensea,293,7,4,6,T
30002135,R-ZUOL,Immensea,222,7,11,21,T
30002136,E1F-LK,Immensea,1,0,0,0,T
30002137,Z4-QLD,Immensea,3,0,0,0,F
30002138,QE-E1D,Immensea,57,0,0,0,F
30002139,LK1K-5,Immensea,60,0,0,0,F
30002140,REB-KR,Immensea,2,0,0,0,F
30002141,Z-H2MA,Immensea,13,1,0,0,T
30002142,L-5JCJ,Immensea,1,0,0,0,F
30002143,B-KDOZ,Immensea,14,0,0,0,F
30002144,4-GB14,Immensea,1,0,0,0,F
30002145,PH-NFR,Immensea,2,0,0,0,F
30002146,DW-N2S,Immensea,2,0,0,0,F
30002147,W-FHWJ,Immensea,1,0,0,0,F
30002148,X-6WC7,Immensea,38,0,0,0,T
30002149,D-BAMJ,Immensea,2,0,0,0,T
30002150,JKWP-U,Immensea,4,0,0,0,T
30002151,RHE7-W,Immensea,2,0,0,0,F
30002152,F76-8Q,Immensea,1,0,0,0,F
30002153,O3Z5-G,Immensea,15,0,0,0,F
30002154,4DV-1T,Immensea,12,0,0,0,F
30002155,XS-K1O,Immensea,10,1,0,159,T
30002156,FN-DSR,Immensea,4,0,0,0,F
30002157,B-R5RB,Immensea,3,0,0,0,T
30002158,7-ZT1Y,Immensea,0,0,0,13,F
30002159,9-XN3F,Immensea,20,0,0,2,F
30002160,AC-7LZ,Immensea,11,0,0,0,F
30002161,LBA-SO,Immensea,2,0,0,0,F
30002162,Y-FZ5N,Immensea,12,0,0,0,T
30002163,E8-YS9,Immensea,12,0,0,0,T
30002164,U79-JF,Immensea,8,0,0,0,F
30002165,B2-UQW,Immensea,51,0,0,0,F
30002166,U9U-TQ,Immensea,16,0,0,0,F
30002167,6-I162,Immensea,37,0,0,0,F
30002168,08-N7Q,Immensea,49,0,0,0,T
30002169,Y-C4AL,Immensea,51,0,0,0,F
30002170,CKX-RW,Immensea,58,0,0,47,T
30002171,8X6T-8,Immensea,7,0,0,86,F
30002172,W4E-IT,Immensea,7,0,0,0,F
30002173,OP9L-F,Immensea,4,0,0,0,T
30002174,J-QA7I,Immensea,1,0,0,0,F
30002175,2O-EEW,Immensea,9,0,0,57,T
30002176,Y-N4EF,Immensea,2,0,0,44,T
30002177,7YSF-E,Immensea,0,0,0,0,F
30002178,KCDX-7,Immensea,57,0,0,0,T
30002179,O7-VJ5,Immensea,31,0,0,0,F
30002180,FRTC-5,Immensea,41,0,0,0,F
30002181,M-ZJWJ,Immensea,11,0,0,0,F
30002182,R-ORB7,Immensea,25,0,0,93,F
30002183,RU-PT9,Immensea,22,0,0,0,T
30002184,DR-427,Immensea,37,0,0,4,T
30002185,NI-J0B,Immensea,0,0,0,0,F
30002186,QN-6J2,Immensea,30,0,2,64,F
30002187,Amarr,Domain,2370,10,16,333,T
30002188,Boranai,Domain,254,0,0,230,T
30002189,Hedion,Domain,300,0,0,527,T
30002190,Mabnen,Domain,89,0,0,188,T
30002191,Toshabia,Domain,129,0,0,378,T
30002192,Irnin,Domain,178,0,0,262,T
30002193,Kehour,Domain,378,0,0,239,T
30002194,Martha,Domain,65,0,0,174,F
30002195,Simbeloud,Domain,27,0,0,335,T
30002196,Ebidan,Domain,26,0,0,284,F
30002197,Akhragan,Domain,353,0,1,382,T
30002198,Mikhir,Domain,153,0,0,359,T
30002199,Bashakru,Domain,156,0,0,178,T
30002200,Sukirah,Domain,22,0,0,226,T
30002201,Shuria,Domain,97,0,0,83,T
30002202,Narai,Domain,43,0,1,370,T
30002203,Ziona,Domain,59,0,0,167,T
30002204,Gaha,Domain,15,0,0,18,T
30002205,Armala,Domain,94,0,0,25,F
30002206,Murema,Domain,103,0,0,31,T
30002207,Cailanar,Domain,5,0,0,16,F
30002208,Ilonarav,Domain,73,0,0,4,F
30002209,Uchat,Domain,10,0,0,55,T
30002210,Joppaya,Domain,39,0,0,60,T
30002211,Pelkia,Domain,35,0,0,33,T
30002212,Raren,Domain,9,0,0,5,F
30002213,Mazitah,Domain,38,0,0,73,F
30002214,Hiramu,Domain,12,0,0,27,F
30002215,Sakhti,Domain,30,0,0,120,T
30002216,Aldali,Domain,17,0,0,0,T
30002217,Hutian,Domain,8,0,0,16,F
30002218,Noli,Domain,13,0,0,96,F
30002219,Nomash,Domain,22,0,1,9,F
30002220,Aghesi,Domain,180,0,0,113,T
30002221,Fabin,Domain,2,0,0,57,F
30002222,Airshaz,Domain,11,0,0,49,F
30002223,Patzcha,Domain,40,0,0,171,F
30002224,Charra,Domain,45,0,0,134,T
30002225,Harva,Domain,7,0,0,128,F
30002226,Thebeka,Domain,207,0,0,27,T
30002227,Rasile,Domain,152,0,0,24,F
30002228,Nererut,Domain,100,0,0,29,T
30002229,Sitanan,Domain,18,0,0,18,F
30002230,Vashkah,Domain,16,0,0,40,T
30002231,Ardishapur Prime,Domain,37,0,0,17,T
30002232,Gid,Domain,51,0,0,9,T
30002233,Dakba,Domain,9,0,0,70,T
30002234,Nifshed,Domain,70,0,0,87,T
30002235,Shumam,Domain,9,0,0,8,T
30002236,Milal,Domain,21,0,0,1,F
30002237,Sobenah,Domain,4,0,0,1,F
30002238,Bourar,Domain,3,0,0,0,F
30002239,Rammi,Domain,2,0,0,0,F
30002240,Arodan,Domain,1,0,0,0,F
30002241,Rimbah,Domain,1,0,0,0,F
30002242,Mamenkhanar,Domain,81,0,0,135,T
30002243,Seiradih,Domain,85,0,0,39,F
30002244,Arera,Domain,91,0,0,70,T
30002245,Hizhara,Domain,15,0,0,58,T
30002246,Neziel,Domain,19,0,0,0,T
30002247,Ahala,Domain,18,0,0,36,T
30002248,Knophtikoo,Domain,10,0,0,68,T
30002249,Ruchy,Domain,8,0,0,15,T
30002250,Hai,Domain,8,0,0,145,F
30002251,Sadye,Domain,89,0,0,367,F
30002252,Bika,Domain,49,0,1,70,T
30002253,Arshat,Domain,19,0,0,237,T
30002254,Jerma,Domain,21,0,0,90,T
30002255,Miyeli,Domain,4,0,0,0,F
30002256,Reyi,Domain,7,0,0,11,T
30002257,Moussou,Domain,82,0,0,78,F
30002258,Nadohman,Domain,86,0,0,109,T
30002259,Sahdil,Domain,58,0,0,77,T
30002260,Esteban,Domain,73,0,0,61,T
30002261,Luromooh,Domain,221,0,0,281,T
30002262,Nalu,Domain,45,0,0,319,T
30002263,Jarshitsan,Domain,142,0,0,242,T
30002264,Hadonoo,Domain,31,0,0,321,T
30002265,Azizora,Domain,23,0,0,28,T
30002266,Ahmak,Domain,12,0,0,102,T
30002267,Shabura,Domain,53,0,0,37,T
30002268,Adia,Domain,16,0,0,86,T
30002269,Ebo,Domain,81,0,0,118,T
30002270,Avair,Domain,10,1,0,0,T
30002271,Rayl,Domain,20,0,0,161,T
30002272,Asoutar,Domain,6,0,0,0,T
30002273,Porsharrah,Domain,2,0,0,0,F
30002274,Tastela,Domain,2,0,0,0,F
30002275,Clarelam,Domain,3,0,0,13,T
30002276,Isamm,Domain,109,0,0,12,T
30002277,Ebtesham,Domain,160,0,4,38,T
30002278,Artoun,Domain,39,0,0,23,T
30002279,Safizon,Domain,202,0,1,757,T
30002280,Zatsyaki,Domain,84,0,0,566,F
30002281,Eba,Domain,228,0,1,832,T
30002282,Bhizheba,Domain,1200,1,11,675,T
30002283,2G-VDP,Etherium Reach,18,0,0,0,F
30002284,9F-3CR,Etherium Reach,22,0,0,0,F
30002285,J7M-3W,Etherium Reach,9,0,0,0,F
30002286,KRPF-A,Etherium Reach,16,0,0,0,T
30002287,9P-870,Etherium Reach,16,0,0,0,F
30002288,QNXJ-M,Etherium Reach,15,0,0,0,F
30002289,AID-9T,Etherium Reach,3,0,0,0,F
30002290,PXE-RG,Etherium Reach,3,0,0,0,T
30002291,5J-62N,Etherium Reach,2,0,0,0,F
30002292,Z-DRIY,Etherium Reach,4,0,0,0,F
30002293,8-MXHA,Etherium Reach,2,0,0,0,F
30002294,LPVL-5,Etherium Reach,2,0,0,0,T
30002295,D3S-EA,Etherium Reach,0,0,0,0,F
30002296,KGT3-6,Etherium Reach,1,0,0,0,F
30002297,4LJ6-Q,Etherium Reach,1,0,0,0,F
30002298,SAH-AD,Etherium Reach,11,0,0,0,T
30002299,MF-PGF,Etherium Reach,1,0,0,0,F
30002300,L-ZJLN,Etherium Reach,0,0,0,0,F
30002301,G-QTSD,Etherium Reach,39,0,0,0,F
30002302,3G-LFX,Etherium Reach,3,0,0,0,T
30002303,NK-VTL,Etherium Reach,9,0,0,0,F
30002304,D-CR6W,Etherium Reach,25,0,0,0,F
30002305,BY-7PY,Etherium Reach,2,0,0,12,F
30002306,GN-TNT,Etherium Reach,0,0,0,0,T
30002307,QKCU-4,Etherium Reach,0,0,0,0,F
30002308,0M-24X,Etherium Reach,22,0,1,0,F
30002309,N06Z-Q,Etherium Reach,2,0,0,0,F
30002310,YX-0KH,Etherium Reach,0,0,0,0,F
30002311,KMH-J1,Etherium Reach,14,0,0,0,F
30002312,CYB-BZ,Etherium Reach,14,0,0,0,F
30002313,5U-3PW,Etherium Reach,1,0,0,0,F
30002314,89JS-J,Etherium Reach,13,0,0,0,F
30002315,C9R-NO,Etherium Reach,1,0,0,0,F
30002316,FKR-SR,Etherium Reach,1,0,0,0,F
30002317,1ACJ-6,Etherium Reach,0,0,0,0,T
30002318,BNX-AS,Etherium Reach,10,0,0,0,T
30002319,XB-9U2,Etherium Reach,0,0,0,0,T
30002320,F9-FUV,Etherium Reach,3,0,0,0,T
30002321,FB-MPY,Etherium Reach,4,0,0,0,F
30002322,RO-0PZ,Etherium Reach,0,0,0,0,T
30002323,JTA2-2,Etherium Reach,1,0,0,0,F
30002324,R-6KYM,Etherium Reach,1,0,0,0,T
30002325,3H58-R,Etherium Reach,0,0,0,0,T
30002326,RV-GA8,Etherium Reach,0,0,0,0,T
30002327,TP-RTO,Etherium Reach,0,0,0,0,T
30002328,GTY-FW,Etherium Reach,0,0,0,0,T
30002329,1H5-3W,Etherium Reach,0,0,0,0,T
30002330,QZV-X3,Etherium Reach,0,0,0,0,T
30002331,IS-OBW,Etherium Reach,15,0,0,0,T
30002332,1GH-48,Etherium Reach,6,0,0,0,F
30002333,IRD-HU,Etherium Reach,2,0,0,12,T
30002334,B-2VXB,Etherium Reach,8,1,1,0,T
30002335,FIZU-X,Etherium Reach,0,0,0,184,T
30002336,JAWX-R,Etherium Reach,12,0,0,571,T
30002337,Z0G-XG,Etherium Reach,4,0,0,0,F
30002338,ALC-JM,Etherium Reach,2,0,0,0,F
30002339,9QS5-C,Etherium Reach,8,0,0,4,T
30002340,NWX-LI,Etherium Reach,21,0,1,111,T
30002341,N-SFZK,Etherium Reach,2,0,0,0,F
30002342,2B-UUQ,Etherium Reach,2,0,0,0,F
30002343,I64-XB,Etherium Reach,7,0,0,0,F
30002344,4-QDIX,Etherium Reach,3,0,0,0,F
30002345,FGJP-J,Etherium Reach,2,0,0,440,T
30002346,89-JPE,Etherium Reach,0,0,0,0,T
30002347,D-IZT9,Etherium Reach,9,0,1,0,T
30002348,WU9-ZR,Etherium Reach,2,0,0,171,T
30002349,E8-432,Etherium Reach,2,0,0,852,T
30002350,43-1TL,Etherium Reach,13,0,0,0,F
30002351,O-LJOO,Etherium Reach,23,0,0,0,F
30002352,ZS-PNI,Etherium Reach,13,0,0,0,F
30002353,TZ-74M,Etherium Reach,20,0,0,0,F
30002354,8KE-YS,Etherium Reach,13,0,0,0,F
30002355,LXQ2-T,Etherium Reach,41,0,0,2,T
30002356,HV-EAP,Etherium Reach,1,0,0,0,T
30002357,3IK-7O,Etherium Reach,0,0,0,0,T
30002358,O-EUHA,Etherium Reach,9,0,0,0,F
30002359,MO-I1W,Etherium Reach,7,0,0,0,F
30002360,ZZ5X-M,Etherium Reach,44,0,0,0,F
30002361,UAV-1E,Etherium Reach,0,0,0,0,F
30002362,CL-IRS,Etherium Reach,50,1,2,3,F
30002363,QBZO-R,Etherium Reach,49,0,1,0,F
30002364,QHJR-E,Etherium Reach,1,0,0,0,F
30002365,1PF-BC,Etherium Reach,7,0,0,0,F
30002366,D-OJEZ,Etherium Reach,7,0,0,0,F
30002367,C-V6DQ,Etherium Reach,0,0,0,354,T
30002368,Z-FET0,Etherium Reach,1,0,0,0,F
30002369,EX-GBT,Etherium Reach,8,0,0,0,T
30002370,PX-IHN,Etherium Reach,40,0,0,0,F
30002371,WPV-JN,Etherium Reach,7,0,0,0,F
30002372,IL-H0A,Etherium Reach,6,0,0,0,F
30002373,CT8K-0,Etherium Reach,4,0,0,0,T
30002374,M9-LAN,Etherium Reach,1,0,0,0,F
30002375,C-4D0W,Etherium Reach,61,0,0,0,T
30002376,L4X-1V,Etherium Reach,13,0,0,0,F
30002377,M-V0PQ,Etherium Reach,7,0,0,0,F
30002378,DYPL-6,Etherium Reach,8,0,0,0,T
30002379,V-OL61,Etherium Reach,3,0,0,0,T
30002380,RK-Q51,Etherium Reach,4,0,0,15,T
30002381,F69O-M,Etherium Reach,0,0,0,0,F
30002382,T-IDGH,Etherium Reach,1,0,0,0,T
30002383,Aeddin,Molden Heath,168,0,0,863,T
30002384,Gulfonodi,Molden Heath,116,0,1,425,T
30002385,Teonusude,Molden Heath,402,0,0,227,T
30002386,Gelfiven,Molden Heath,112,0,0,273,T
30002387,Bosena,Molden Heath,92,0,3,0,T
30002388,Oddelulf,Molden Heath,80,0,1,0,T
30002389,Atlar,Molden Heath,66,0,0,31,T
30002390,Heild,Molden Heath,63,2,0,51,T
30002391,Hrokkur,Molden Heath,17,0,0,0,T
30002392,Hrober,Molden Heath,14,0,0,25,T
30002393,Aedald,Molden Heath,49,1,0,0,T
30002394,Muttokon,Molden Heath,31,0,0,1,F
30002395,Audesder,Molden Heath,29,0,0,0,F
30002396,Illamur,Molden Heath,66,0,0,5,T
30002397,Horaka,Molden Heath,62,0,0,115,T
30002398,Eldulf,Molden Heath,47,0,0,36,T
30002399,Orien,Molden Heath,31,0,0,0,T
30002400,Varigne,Molden Heath,23,0,0,61,F
30002401,Meildolf,Molden Heath,29,0,0,0,F
30002402,Istodard,Molden Heath,79,1,0,3,T
30002403,Gonheim,Molden Heath,3,0,0,0,F
30002404,Half,Molden Heath,18,2,4,168,T
30002405,Sakulda,Molden Heath,1,0,0,7,T
30002406,Hedaleolfarber,Molden Heath,3,0,0,0,T
30002407,Altbrard,Molden Heath,0,0,0,0,T
30002408,Fegomenko,Molden Heath,32,0,0,97,F
30002409,Osvetur,Molden Heath,38,0,1,0,F
30002410,Mimiror,Molden Heath,31,0,0,0,F
30002411,Skarkon,Molden Heath,37,0,0,0,T
30002412,Ennur,Molden Heath,39,0,0,67,T
30002413,Unertek,Molden Heath,34,0,0,0,T
30002414,Klingt,Molden Heath,33,0,0,12,T
30002415,Weld,Molden Heath,39,0,0,23,T
30002416,Kattegaud,Molden Heath,17,0,0,177,F
30002417,Kadlina,Molden Heath,7,0,0,1,F
30002418,Hegfunden,Molden Heath,8,0,0,30,T
30002419,Aeditide,Molden Heath,32,1,1,22,T
30002420,Egbinger,Molden Heath,54,0,0,0,T
30002421,MR4-MY,Geminate,71,0,0,3,F
30002422,SR-KBB,Geminate,56,1,0,0,F
30002423,FDZ4-A,Geminate,38,0,0,0,T
30002424,2E-ZR5,Geminate,40,0,0,0,F
30002425,O1-FTD,Geminate,53,2,2,0,F
30002426,Roua,Geminate,3,0,0,1,F
30002427,OEY-OR,Geminate,41,0,0,9,F
30002428,M-MD31,Geminate,12,0,0,0,F
30002429,WH-2EZ,Geminate,5,0,0,0,F
30002430,D0-F4W,Geminate,2,0,0,0,F
30002431,QKTR-L,Geminate,6,0,0,69,T
30002432,YN3-E3,Geminate,36,1,0,0,F
30002433,NBPH-N,Geminate,48,0,0,0,F
30002434,L-HV5C,Geminate,5,0,0,0,T
30002435,L4X-FH,Geminate,18,0,0,0,F
30002436,B6-52M,Geminate,15,0,0,0,F
30002437,V-MZW0,Geminate,14,0,0,0,F
30002438,BND-16,Geminate,40,0,0,4,T
30002439,IOO-7O,Geminate,78,0,0,66,T
30002440,BWF-ZZ,Geminate,169,0,1,15,T
30002441,4-CUM5,Geminate,4,0,0,214,F
30002442,8MG-J6,Geminate,42,0,0,430,T
30002443,RLSI-V,Geminate,33,0,0,40,F
30002444,39-DGG,Geminate,46,1,1,0,F
30002445,SV-K8J,Geminate,11,0,0,69,F
30002446,6RQ9-A,Geminate,34,0,0,0,F
30002447,K42-IE,Geminate,16,0,1,31,F
30002448,VSJ-PP,Geminate,29,0,0,0,F
30002449,3USX-F,Geminate,40,0,0,0,F
30002450,9-KWXC,Geminate,32,1,1,0,F
30002451,NQ-9IH,Geminate,24,0,0,0,F
30002452,KR-V6G,Geminate,8,0,0,4,F
30002453,AP9-LV,Geminate,33,1,1,134,T
30002454,0-GZX9,Geminate,40,0,0,203,F
30002455,2H-TSE,Geminate,3,0,0,38,T
30002456,4NGK-F,Geminate,9,0,0,0,F
30002457,O-VWPB,Geminate,21,0,0,0,F
30002458,LX-ZOJ,Geminate,13,0,0,275,F
30002459,6L78-1,Geminate,55,0,0,0,F
30002460,04-LQM,Geminate,53,1,1,50,T
30002461,4VY-Y1,Geminate,2,0,0,0,F
30002462,LU-HQS,Geminate,6,0,0,0,F
30002463,U-L4KS,Geminate,59,0,0,0,F
30002464,K25-XD,Geminate,9,1,0,178,T
30002465,6YC-TU,Geminate,53,0,0,0,F
30002466,Y8R-XZ,Geminate,13,0,0,115,T
30002467,P-E9GN,Geminate,34,0,0,4,T
30002468,HJO-84,Geminate,3,0,0,0,F
30002469,4D9-66,Geminate,12,0,0,0,T
30002470,L-TOFR,Geminate,49,0,0,91,F
30002471,Q-TBHW,Geminate,38,0,0,0,T
30002472,9P4O-F,Geminate,22,0,0,0,F
30002473,UBX-CC,Geminate,47,0,0,0,F
30002474,TJM-JJ,Geminate,21,1,1,0,F
30002475,EOA-ZC,Geminate,26,0,0,0,F
30002476,G-73MR,Geminate,2,0,0,0,F
30002477,E-91FV,Geminate,6,0,0,19,F
30002478,AD-5B8,Geminate,28,1,1,0,F
30002479,QP0K-B,Geminate,16,1,1,0,F
30002480,54-MF6,Geminate,1,0,0,0,F
30002481,D-I9HJ,Geminate,72,0,0,0,T
30002482,P-6I0B,Geminate,4,0,0,0,F
30002483,CFYY-J,Geminate,3,0,0,0,F
30002484,8-KZXQ,Geminate,3,0,0,0,F
30002485,HKYW-T,Geminate,4,0,0,0,F
30002486,3SFU-S,Geminate,5,0,0,152,F
30002487,VJ-NQP,Geminate,2,0,0,21,F
30002488,U6D-9A,Geminate,4,0,0,5,F
30002489,Atioth,Geminate,34,0,0,0,F
30002490,PYY3-5,Geminate,11,0,0,11,F
30002491,RFGW-V,Geminate,4,0,0,0,F
30002492,N-HK93,Geminate,4,0,0,0,F
30002493,LR-2XT,Geminate,42,0,4,422,T
